839849,SOFT DRINKS SFT DRNK 2 LITER BTL CARB INCL,"['soft', 'drinks', 'soft', 'drnk', 'liter', 'carb', 'incl']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
1107553,SOFT DRINKS SFT DRNK SNGL SRV BTL CARB (EX,"['soft', 'drinks', 'soft', 'drnk', 'sngl', 'carb']","Pretzels, soft","['pretzels', 'soft']",0.0,338.0,1.071,0.948,0.695,1.7,8.2,545.0,0.25,3.1,0.0,0.0,0.02,0.0,2.7
860776,VEGETABLES - ALL OTHERS CUCUMBERS,"['vegetables', 'others', 'cucumbers']",Quesadilla with vegetables,"['quesadilla', 'vegetables']",28.0,307.0,4.3389999999999995,2.421,7.257999999999999,2.2,11.3,603.0,2.7,15.74,102.0,0.3,0.067,0.0,10.7
1127831,BERRIES STRAWBERRIES,"['berries', 'strawberries']","Strawberries, frozen, NS as to added sweetener","['strawberries', 'sweetener']",0.0,96.0,0.018000000000000002,0.064,0.006999999999999999,1.9,0.53,3.0,24.01,0.13,1.0,0.0,0.03,0.0,1.7
1135476,BERRIES STRAWBERRIES,"['berries', 'strawberries']","Strawberries, frozen, NS as to added sweetener","['strawberries', 'sweetener']",0.0,96.0,0.018000000000000002,0.064,0.006999999999999999,1.9,0.53,3.0,24.01,0.13,1.0,0.0,0.03,0.0,1.7
908531,FLUID MILK PRODUCTS CHOCOLATE MILK,"['milk', 'products', 'chocolate']","Chocolate milk, made from dry mix, NS as to type of milk","['chocolate', 'milk']",7.0,71.0,0.47600000000000003,0.08800000000000001,1.2229999999999999,0.3,3.35,50.0,9.8,1.93,50.0,0.46,0.091,0.0,0.2
983584,FLUID MILK PRODUCTS CHOCOLATE MILK,"['milk', 'products', 'chocolate']","Chocolate milk, made from dry mix, NS as to type of milk","['chocolate', 'milk']",7.0,71.0,0.47600000000000003,0.08800000000000001,1.2229999999999999,0.3,3.35,50.0,9.8,1.93,50.0,0.46,0.091,0.0,0.2
916122,CHICKEN CHICKEN BREAST BONELESS,"['chicken', 'breast', 'boneless']","Chicken, breast, stewed, NS as to skin eaten","['chicken', 'breast', 'stewed', 'skin']",100.0,165.0,0.97,0.584,0.7909999999999999,0.0,30.98,495.0,0.0,3.88,10.0,0.14,0.564,0.0,0.0
985999,CHICKEN CHICKEN BREAST BONE IN,"['chicken', 'breast', 'bone']","Chicken, breast, stewed, NS as to skin eaten","['chicken', 'breast', 'stewed', 'skin']",100.0,165.0,0.97,0.584,0.7909999999999999,0.0,30.98,495.0,0.0,3.88,10.0,0.14,0.564,0.0,0.0
897954,CHICKEN CHICKEN BREAST BONELESS,"['chicken', 'breast', 'boneless']","Chicken, breast, stewed, NS as to skin eaten","['chicken', 'breast', 'stewed', 'skin']",100.0,165.0,0.97,0.584,0.7909999999999999,0.0,30.98,495.0,0.0,3.88,10.0,0.14,0.564,0.0,0.0
820165,CITRUS ORANGES NAVELS ALL,"['citrus', 'oranges', 'navels']","Sorbet, fruit, citrus flavor","['sorbet', 'fruit', 'citrus', 'flavor']",0.0,95.0,0.0,0.0,0.0,0.1,0.5,8.0,19.99,0.0,1.0,0.0,0.018000000000000002,0.0,0.1
986947,CITRUS ORANGES NAVELS ALL,"['citrus', 'oranges', 'navels']","Sorbet, fruit, citrus flavor","['sorbet', 'fruit', 'citrus', 'flavor']",0.0,95.0,0.0,0.0,0.0,0.1,0.5,8.0,19.99,0.0,1.0,0.0,0.018000000000000002,0.0,0.1
908846,CITRUS LIMES,"['citrus', 'limes']","Sorbet, fruit, citrus flavor","['sorbet', 'fruit', 'citrus', 'flavor']",0.0,95.0,0.0,0.0,0.0,0.1,0.5,8.0,19.99,0.0,1.0,0.0,0.018000000000000002,0.0,0.1
847270,CITRUS LEMONS,"['citrus', 'lemons']","Sorbet, fruit, citrus flavor","['sorbet', 'fruit', 'citrus', 'flavor']",0.0,95.0,0.0,0.0,0.0,0.1,0.5,8.0,19.99,0.0,1.0,0.0,0.018000000000000002,0.0,0.1
1044078,BEEF LEAN,"['beef', 'lean']","Beef, NS as to cut, cooked, lean only eaten","['beef', 'cooked', 'lean']",81.0,184.0,2.926,0.33299999999999996,2.6430000000000002,0.0,29.23,387.0,0.0,6.75,1.0,1.98,0.6759999999999999,0.0,1.5
1106301,BEEF LEAN,"['beef', 'lean']","Beef, NS as to cut, cooked, lean only eaten","['beef', 'cooked', 'lean']",81.0,184.0,2.926,0.33299999999999996,2.6430000000000002,0.0,29.23,387.0,0.0,6.75,1.0,1.98,0.6759999999999999,0.0,1.5
12301100,BEEF LEAN,"['beef', 'lean']","Beef, NS as to cut, cooked, lean only eaten","['beef', 'cooked', 'lean']",81.0,184.0,2.926,0.33299999999999996,2.6430000000000002,0.0,29.23,387.0,0.0,6.75,1.0,1.98,0.6759999999999999,0.0,1.5
844179,BEEF PRIMAL,"['beef', 'primal']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
999858,BEEF PRIMAL,"['beef', 'primal']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
874972,BEEF SELECT BEEF,"['beef', 'select']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
1050851,BEEF PRIMAL,"['beef', 'primal']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
1070702,BEEF NATURAL BEEF,"['beef', 'natural']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
1000753,BEEF SELECT BEEF,"['beef', 'select']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
863447,BEEF CHOICE BEEF,"['beef', 'choice']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
12301109,BEEF PRIMAL,"['beef', 'primal']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
944534,BEEF CUBED MEATS,"['beef', 'cubed', 'meats']",Beef goulash,"['beef', 'goulash']",35.0,102.0,1.8619999999999999,0.28800000000000003,1.135,0.4,13.69,223.0,1.07,3.78,5.0,0.83,0.225,0.0,1.6
961554,CARROTS CARROTS MINI PEELED,"['carrots', 'mini', 'peeled']","Carrots, raw","['carrots', 'raw']",0.0,41.0,0.013999999999999999,0.11699999999999999,0.037000000000000005,2.8,0.93,69.0,4.74,0.24,835.0,0.0,0.138,0.0,13.2
857503,CARROTS CARROTS MINI PEELED,"['carrots', 'mini', 'peeled']","Carrots, raw","['carrots', 'raw']",0.0,41.0,0.013999999999999999,0.11699999999999999,0.037000000000000005,2.8,0.93,69.0,4.74,0.24,835.0,0.0,0.138,0.0,13.2
900802,CARROTS CARROTS BAGGED,"['carrots', 'bagged']","Carrots, raw","['carrots', 'raw']",0.0,41.0,0.013999999999999999,0.11699999999999999,0.037000000000000005,2.8,0.93,69.0,4.74,0.24,835.0,0.0,0.138,0.0,13.2
904360,VEGETABLES SALAD HEAD LETTUCE,"['vegetables', 'salad', 'head', 'lettuce']","Tuna salad sandwich, with lettuce","['tuna', 'salad', 'sandwich', 'lettuce']",14.0,153.0,0.687,1.683,0.601,1.2,9.68,376.0,5.74,3.33,14.0,0.86,0.151,0.0,14.0
1055646,VEGETABLES SALAD HEAD LETTUCE,"['vegetables', 'salad', 'head', 'lettuce']","Tuna salad sandwich, with lettuce","['tuna', 'salad', 'sandwich', 'lettuce']",14.0,153.0,0.687,1.683,0.601,1.2,9.68,376.0,5.74,3.33,14.0,0.86,0.151,0.0,14.0
1119051,VEGETABLES SALAD VARIETY LETTUCE,"['vegetables', 'salad', 'variety', 'lettuce']","Tuna salad sandwich, with lettuce","['tuna', 'salad', 'sandwich', 'lettuce']",14.0,153.0,0.687,1.683,0.601,1.2,9.68,376.0,5.74,3.33,14.0,0.86,0.151,0.0,14.0
1005186,SALAD BAR SALAD BAR FRESH FRUIT,"['salad', 'bar', 'fresh', 'fruit']","Fruit salad, fresh or raw, (excluding citrus fruits), no dressing","['fruit', 'salad', 'fresh', 'raw', 'excluding', 'citrus', 'fruits', 'dressing']",0.0,53.0,0.025,0.09,0.057,1.7,0.7,3.0,9.59,0.26,25.0,0.0,0.128,0.0,3.3
