PRODUCT_ID,DEPARTMENT,dunn_name,dunn_ingredients,nut_name,nut_ingredients,cholesterol,energy,fatty acids total monounsaturated,fatty acids total polyunsaturated,fatty acids total saturated,fiber,protein,sodium,sugars,total lipid,vitamin a,vitamin b-12,vitamin b-6,vitamin e,vitamin k
1008091,NUTRITION,CONDIMENTS SPICES & SEASONINGS,"['spice', 'season']","Peach, spiced","['peach', 'spice']",0.0,75.0,0.036000000000000004,0.048,0.011000000000000001,1.3,0.41,4.0,18.78,0.1,16.0,0.0,0.019,0.0,1.7
1074892,GROCERY,CONDIMENTS/SAUCES SPICES & SEASONINGS,"['spice', 'season']","Peach, spiced","['peach', 'spice']",0.0,75.0,0.036000000000000004,0.048,0.011000000000000001,1.3,0.41,4.0,18.78,0.1,16.0,0.0,0.019,0.0,1.7
823695,GROCERY,DRY SAUCES/GRAVY COOKING BAGS WITH SPICES/SEASO,"['cook', 'bag', 'spice', 'seaso']","Peach, spiced","['peach', 'spice']",0.0,75.0,0.036000000000000004,0.048,0.011000000000000001,1.3,0.41,4.0,18.78,0.1,16.0,0.0,0.019,0.0,1.7
819935,GROCERY,DRY SAUCES/GRAVY SPICES & SEASONINGS,"['spice', 'season']","Peach, spiced","['peach', 'spice']",0.0,75.0,0.036000000000000004,0.048,0.011000000000000001,1.3,0.41,4.0,18.78,0.1,16.0,0.0,0.019,0.0,1.7
116863,PRODUCE,HERBS SPICES & SEASONINGS,"['spice', 'season']","Peach, spiced","['peach', 'spice']",0.0,75.0,0.036000000000000004,0.048,0.011000000000000001,1.3,0.41,4.0,18.78,0.1,16.0,0.0,0.019,0.0,1.7
925740,GROCERY,HISPANIC HISPANIC SPICES AND SEASONINGS,"['hispan', 'spice', 'season']","Peach, spiced","['peach', 'spice']",0.0,75.0,0.036000000000000004,0.048,0.011000000000000001,1.3,0.41,4.0,18.78,0.1,16.0,0.0,0.019,0.0,1.7
312559,MEAT-PCKGD,MEAT - MISC SPICES/SEASONING,"['spice', 'season']","Peach, spiced","['peach', 'spice']",0.0,75.0,0.036000000000000004,0.048,0.011000000000000001,1.3,0.41,4.0,18.78,0.1,16.0,0.0,0.019,0.0,1.7
898995,PRODUCE,PROCESSED SPICES & SEASONINGS,"['spice', 'season']","Peach, spiced","['peach', 'spice']",0.0,75.0,0.036000000000000004,0.048,0.011000000000000001,1.3,0.41,4.0,18.78,0.1,16.0,0.0,0.019,0.0,1.7
980052,SEAFOOD-PCKGD,SEAFOOD - MISC SPICES & SEASONINGS,"['spice', 'season']","Peach, spiced","['peach', 'spice']",0.0,75.0,0.036000000000000004,0.048,0.011000000000000001,1.3,0.41,4.0,18.78,0.1,16.0,0.0,0.019,0.0,1.7
1017163,GROCERY,SHORTENING/OIL HISPANIC SPICES AND SEASONINGS,"['hispan', 'spice', 'season']","Peach, spiced","['peach', 'spice']",0.0,75.0,0.036000000000000004,0.048,0.011000000000000001,1.3,0.41,4.0,18.78,0.1,16.0,0.0,0.019,0.0,1.7
852540,GROCERY,SPICES & EXTRACTS COOKING BAGS WITH SPICES/SEASO,"['cook', 'bag', 'spice', 'seaso']","Peach, spiced","['peach', 'spice']",0.0,75.0,0.036000000000000004,0.048,0.011000000000000001,1.3,0.41,4.0,18.78,0.1,16.0,0.0,0.019,0.0,1.7
850884,GROCERY,SPICES & EXTRACTS HISPANIC SPICES AND SEASONINGS,"['hispan', 'spice', 'season']","Peach, spiced","['peach', 'spice']",0.0,75.0,0.036000000000000004,0.048,0.011000000000000001,1.3,0.41,4.0,18.78,0.1,16.0,0.0,0.019,0.0,1.7
8159141,GROCERY,SPICES & EXTRACTS SPICES,['spice'],"Peach, spiced","['peach', 'spice']",0.0,75.0,0.036000000000000004,0.048,0.011000000000000001,1.3,0.41,4.0,18.78,0.1,16.0,0.0,0.019,0.0,1.7
26426,GROCERY,SPICES & EXTRACTS SPICES & SEASONINGS,"['spice', 'season']","Peach, spiced","['peach', 'spice']",0.0,75.0,0.036000000000000004,0.048,0.011000000000000001,1.3,0.41,4.0,18.78,0.1,16.0,0.0,0.019,0.0,1.7
867642,GROCERY,SPICES & EXTRACTS SPICES/SEASONING,"['spice', 'season']","Peach, spiced","['peach', 'spice']",0.0,75.0,0.036000000000000004,0.048,0.011000000000000001,1.3,0.41,4.0,18.78,0.1,16.0,0.0,0.019,0.0,1.7
29789,GROCERY,BAG SNACKS TORTILLA/NACHO CHIPS,"['tortilla', 'nacho', 'chip']","Salty snacks, corn or cornmeal base, tortilla chips","['salti', 'snack', 'corn', 'cornmeal', 'base', 'tortilla', 'chip']",0.0,472.0,5.664,10.769,2.8110000000000004,5.4,7.1,328.0,0.78,20.68,0.0,0.0,0.179,0.0,20.9
30801,NUTRITION,CHIPS&SNACKS TORTILLA CHIPS,"['tortilla', 'chip']","Salty snacks, corn or cornmeal base, tortilla chips","['salti', 'snack', 'corn', 'cornmeal', 'base', 'tortilla', 'chip']",0.0,472.0,5.664,10.769,2.8110000000000004,5.4,7.1,328.0,0.78,20.68,0.0,0.0,0.179,0.0,20.9
8090449,GROCERY,BAG SNACKS VENDING SIZE/SNGL SERVE CRACKE,"['vend', 'size', 'sngl', 'serv', 'crack']","Roll, wheat or cracked wheat","['roll', 'wheat', 'crack']",0.0,273.0,3.109,1.107,1.4969999999999999,3.8,8.6,524.0,1.63,6.3,0.0,0.0,0.076,0.0,2.7
56136,GROCERY,CRACKERS/MISC BKD FD VENDING SIZE/SNGL SERVE CRACKE,"['vend', 'size', 'sngl', 'serv', 'crack']","Roll, wheat or cracked wheat","['roll', 'wheat', 'crack']",0.0,273.0,3.109,1.107,1.4969999999999999,3.8,8.6,524.0,1.63,6.3,0.0,0.0,0.076,0.0,2.7
31048,GROCERY,BAKED BREAD/BUNS/ROLLS BAGELS,['bagel'],Bagel,['bagel'],0.0,264.0,0.39,0.526,0.36,1.6,10.56,422.0,8.43,1.32,0.0,0.0,0.07,0.0,0.2
860276,GROCERY,FROZEN BREAD/DOUGH FRZN BAGELS,['bagel'],Bagel,['bagel'],0.0,264.0,0.39,0.526,0.36,1.6,10.56,422.0,8.43,1.32,0.0,0.0,0.07,0.0,0.2
62918,GROCERY,REFRGRATD DOUGH PRODUCTS REFRIGERATED BAGELS,"['refriger', 'bagel']",Bagel,['bagel'],0.0,264.0,0.39,0.526,0.36,1.6,10.56,422.0,8.43,1.32,0.0,0.0,0.07,0.0,0.2
12693326,PASTRY,ROLLS BAGELS,['bagel'],Bagel,['bagel'],0.0,264.0,0.39,0.526,0.36,1.6,10.56,422.0,8.43,1.32,0.0,0.0,0.07,0.0,0.2
13520835,GROCERY,BAKED BREAD/BUNS/ROLLS BREAD:ITALIAN/FRENCH,"['bread', 'italian', 'french']","Bread, Italian, Grecian, Armenian","['bread', 'italian', 'grecian', 'armenian']",0.0,271.0,0.812,1.39,0.0,3.2,8.8,550.0,3.17,3.5,0.0,0.0,0.048,0.0,1.2
26093,PASTRY,BREAD BREAD:ITALIAN/FRENCH,"['bread', 'italian', 'french']","Bread, Italian, Grecian, Armenian","['bread', 'italian', 'grecian', 'armenian']",0.0,271.0,0.812,1.39,0.0,3.2,8.8,550.0,3.17,3.5,0.0,0.0,0.048,0.0,1.2
15801262,PASTRY,ROLLS BREAD:ITALIAN/FRENCH,"['bread', 'italian', 'french']","Bread, Italian, Grecian, Armenian","['bread', 'italian', 'grecian', 'armenian']",0.0,271.0,0.812,1.39,0.0,3.2,8.8,550.0,3.17,3.5,0.0,0.0,0.048,0.0,1.2
1077377,GROCERY,BAKED BREAD/BUNS/ROLLS BREAD:PARTY BREADS,"['bread', 'parti', 'bread']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
1895883,GROCERY,BAKED BREAD/BUNS/ROLLS BREAD:SAVORY/SPECIALTY,"['bread', 'savori', 'specialti']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
27479,GROCERY,BAKED BREAD/BUNS/ROLLS MAINSTREAM WHITE BREAD,"['mainstream', 'bread']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
63877,GROCERY,BAKED BREAD/BUNS/ROLLS PREMIUM BREAD,"['premium', 'bread']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
476254,PASTRY,BREAD BREAD - TOPPINGS &SEASONINGS,"['bread', 'top', 'season']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
848259,PASTRY,BREAD BREAD: DIET/ORGANIC,"['bread', 'diet', 'organ']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
328282,PASTRY,BREAD BREAD:LOAF/SNACK,"['bread', 'loaf', 'snack']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
33592,PASTRY,BREAD BREAD:PARTY BREADS,"['bread', 'parti', 'bread']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
107051,PASTRY,BREAD BREAD:SAVORY/SPECIALTY,"['bread', 'savori', 'specialti']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
107528,PASTRY,BREAD BREAD:SWEET/BREAKFAST,"['bread', 'sweet', 'breakfast']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
315827,PASTRY,BREAD BREAD:TORTILLAS/PITA,"['bread', 'tortilla', 'pita']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
8157144,PASTRY,BREAD PREMIUM BREAD,"['premium', 'bread']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
1068250,MEAT,CHICKEN FRZN BREADED PREPARED CHICK,"['bread', 'prepar', 'chick']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
829299,NUTRITION,FROZEN FROZEN BREAD,['bread'],"Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
110217,GROCERY,FROZEN CHICKEN FRZN BREADED PREPARED CHICK,"['bread', 'prepar', 'chick']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
30003,MEAT-PCKGD,FROZEN MEAT FRZN BREADED PREPARED CHICK,"['bread', 'prepar', 'chick']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
53337,GROCERY,FRZN MEAT/MEAT DINNERS FRZN BREADED PREPARED CHICK,"['bread', 'prepar', 'chick']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
1052975,MEAT-PCKGD,HEAT/SERVE FRZN BREADED PREPARED CHICK,"['bread', 'prepar', 'chick']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
5571628,GROCERY,HISPANIC BREAD:TORTILLAS/PITA,"['bread', 'tortilla', 'pita']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
1101914,MEAT-PCKGD,MEAT - MISC FRZN BREADED PREPARED CHICK,"['bread', 'prepar', 'chick']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
824550,GROCERY,MISC. DAIRY BREAD:TORTILLAS/PITA,"['bread', 'tortilla', 'pita']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
10154492,PASTRY,ROLLS BREAD:SAVORY/SPECIALTY,"['bread', 'savori', 'specialti']","Bread, white",['bread'],0.0,266.0,0.599,1.6019999999999999,0.698,2.7,8.85,490.0,5.67,3.33,0.0,0.0,0.087,0.0,0.2
1023871,GROCERY,BAKED BREAD/BUNS/ROLLS CHEESE:CHEESEBALLS/SPREADS,"['chees', 'cheesebal', 'spread']","Cheese spread, pressurized can","['chees', 'spread', 'pressur']",55.0,290.0,6.218999999999999,0.624,13.327,0.0,16.41,1625.0,7.32,21.23,173.0,0.4,0.11699999999999999,0.0,1.8
58128,DELI,CHEESES CHEESE:CHEESEBALLS/SPREADS,"['chees', 'cheesebal', 'spread']","Cheese spread, pressurized can","['chees', 'spread', 'pressur']",55.0,290.0,6.218999999999999,0.624,13.327,0.0,16.41,1625.0,7.32,21.23,173.0,0.4,0.11699999999999999,0.0,1.8
8159215,GROCERY,MISC. DAIRY CHEESE:CHEESEBALLS/SPREADS,"['chees', 'cheesebal', 'spread']","Cheese spread, pressurized can","['chees', 'spread', 'pressur']",55.0,290.0,6.218999999999999,0.624,13.327,0.0,16.41,1625.0,7.32,21.23,173.0,0.4,0.11699999999999999,0.0,1.8
1046387,NUTRITION,REFRIGERATED CHEESE SPREADS,"['chees', 'spread']","Cheese spread, pressurized can","['chees', 'spread', 'pressur']",55.0,290.0,6.218999999999999,0.624,13.327,0.0,16.41,1625.0,7.32,21.23,173.0,0.4,0.11699999999999999,0.0,1.8
9484783,DELI,SALADS/DIPS CHEESE:CHEESEBALLS/SPREADS,"['chees', 'cheesebal', 'spread']","Cheese spread, pressurized can","['chees', 'spread', 'pressur']",55.0,290.0,6.218999999999999,0.624,13.327,0.0,16.41,1625.0,7.32,21.23,173.0,0.4,0.11699999999999999,0.0,1.8
30049,GROCERY,BAKED BREAD/BUNS/ROLLS DIET/LIGHT BREAD,"['diet', 'light', 'bread']","Turkey, light meat, breaded, baked or fried, NS as to skin eaten","['turkey', 'light', 'meat', 'bread', 'bake', 'fri', 'skin']",76.0,199.0,2.434,2.012,1.895,0.4,26.85,252.0,0.52,6.85,10.0,0.84,0.67,0.0,4.8
28347,GROCERY,BAKED BREAD/BUNS/ROLLS DINNER ROLLS,"['dinner', 'roll']","Roll, multigrain","['roll', 'multigrain']",0.0,263.0,2.839,1.153,1.39,3.8,9.6,458.0,6.25,6.0,0.0,0.01,0.092,0.0,3.1
12807975,GROCERY,BAKED BREAD/BUNS/ROLLS ROLLS: BAGELS,"['roll', 'bagel']","Roll, multigrain","['roll', 'multigrain']",0.0,263.0,2.839,1.153,1.39,3.8,9.6,458.0,6.25,6.0,0.0,0.01,0.092,0.0,3.1
1080831,GROCERY,BAKED BREAD/BUNS/ROLLS ROLLS: DINNER,"['roll', 'dinner']","Roll, multigrain","['roll', 'multigrain']",0.0,263.0,2.839,1.153,1.39,3.8,9.6,458.0,6.25,6.0,0.0,0.01,0.092,0.0,3.1
950294,GROCERY,BAKED SWEET GOODS SW GDS:SW ROLLS/DAN-LESS THN 6,"['roll', 'dan', 'less', 'thn']","Roll, multigrain","['roll', 'multigrain']",0.0,263.0,2.839,1.153,1.39,3.8,9.6,458.0,6.25,6.0,0.0,0.01,0.092,0.0,3.1
906300,PASTRY,BAKERY PARTY TRAYS PARTY TRAYS: ROLLS,"['parti', 'tray', 'roll']","Roll, multigrain","['roll', 'multigrain']",0.0,263.0,2.839,1.153,1.39,3.8,9.6,458.0,6.25,6.0,0.0,0.01,0.092,0.0,3.1
26636,PASTRY,BREAKFAST SWEETS SW GDS: SW ROLLS/DAN,"['roll', 'dan']","Roll, multigrain","['roll', 'multigrain']",0.0,263.0,2.839,1.153,1.39,3.8,9.6,458.0,6.25,6.0,0.0,0.01,0.092,0.0,3.1
34145,PASTRY,BREAKFAST SWEETS SW GDS:SW ROLLS/DAN-LESS THN 6,"['roll', 'dan', 'less', 'thn']","Roll, multigrain","['roll', 'multigrain']",0.0,263.0,2.839,1.153,1.39,3.8,9.6,458.0,6.25,6.0,0.0,0.01,0.092,0.0,3.1
13944326,NUTRITION,FROZEN ROLLS: BAGELS,"['roll', 'bagel']","Roll, multigrain","['roll', 'multigrain']",0.0,263.0,2.839,1.153,1.39,3.8,9.6,458.0,6.25,6.0,0.0,0.01,0.092,0.0,3.1
152245,GROCERY,FROZEN BREAD/DOUGH FRZN DINNER ROLLS,"['dinner', 'roll']","Roll, multigrain","['roll', 'multigrain']",0.0,263.0,2.839,1.153,1.39,3.8,9.6,458.0,6.25,6.0,0.0,0.01,0.092,0.0,3.1
15687015,DELI,PREPARED FOOD SW GDS: SW ROLLS/DAN,"['roll', 'dan']","Roll, multigrain","['roll', 'multigrain']",0.0,263.0,2.839,1.153,1.39,3.8,9.6,458.0,6.25,6.0,0.0,0.01,0.092,0.0,3.1
72717,GROCERY,REFRGRATD DOUGH PRODUCTS REFRIGERATED SPECILATY ROLLS,"['refriger', 'specilati', 'roll']","Roll, multigrain","['roll', 'multigrain']",0.0,263.0,2.839,1.153,1.39,3.8,9.6,458.0,6.25,6.0,0.0,0.01,0.092,0.0,3.1
1159356,PASTRY,ROLLS DINNER ROLLS,"['dinner', 'roll']","Roll, multigrain","['roll', 'multigrain']",0.0,263.0,2.839,1.153,1.39,3.8,9.6,458.0,6.25,6.0,0.0,0.01,0.092,0.0,3.1
831705,PASTRY,ROLLS ROLLS: BAGELS,"['roll', 'bagel']","Roll, multigrain","['roll', 'multigrain']",0.0,263.0,2.839,1.153,1.39,3.8,9.6,458.0,6.25,6.0,0.0,0.01,0.092,0.0,3.1
9521770,PASTRY,ROLLS ROLLS: BAGELS - LESS THAN 6,"['roll', 'bagel', 'less']","Roll, multigrain","['roll', 'multigrain']",0.0,263.0,2.839,1.153,1.39,3.8,9.6,458.0,6.25,6.0,0.0,0.01,0.092,0.0,3.1
12487583,PASTRY,ROLLS ROLLS: BISCUITS/ENG MUFFINS,"['roll', 'biscuit', 'eng', 'muffin']","Roll, multigrain","['roll', 'multigrain']",0.0,263.0,2.839,1.153,1.39,3.8,9.6,458.0,6.25,6.0,0.0,0.01,0.092,0.0,3.1
172375,PASTRY,ROLLS ROLLS: CROISSANTS/BREADSTICKS,"['roll', 'croissant', 'breadstick']","Roll, multigrain","['roll', 'multigrain']",0.0,263.0,2.839,1.153,1.39,3.8,9.6,458.0,6.25,6.0,0.0,0.01,0.092,0.0,3.1
30295,PASTRY,ROLLS ROLLS: DINNER,"['roll', 'dinner']","Roll, multigrain","['roll', 'multigrain']",0.0,263.0,2.839,1.153,1.39,3.8,9.6,458.0,6.25,6.0,0.0,0.01,0.092,0.0,3.1
27864,GROCERY,BAKED BREAD/BUNS/ROLLS ENGLISH MUFFINS/WAFFLES,"['english', 'muffin', 'waffl']","Waffle, plain","['waffl', 'plain']",14.0,310.0,5.103,1.8619999999999999,1.96,2.5,7.3,720.0,4.72,9.55,418.0,2.26,1.077,0.0,9.6
761935,GROCERY,BAKED BREAD/BUNS/ROLLS FRUIT/BREAKFAST BREAD,"['fruit', 'breakfast', 'bread']","Bread, fruit","['bread', 'fruit']",41.0,362.0,5.882999999999999,8.01,2.623,1.4,5.96,307.0,24.96,17.3,31.0,0.14,0.11599999999999999,0.0,13.8
32562,GROCERY,BAKED BREAD/BUNS/ROLLS HAMBURGER BUNS,"['hamburg', 'bun']","Hamburger, plain, on bun","['hamburg', 'plain', 'bun']",33.0,297.0,4.835,1.68,4.493,1.7,16.52,331.0,4.88,12.01,9.0,0.89,0.212,0.0,4.9
30317,GROCERY,BAKED BREAD/BUNS/ROLLS HOT DOG BUNS,"['hot', 'dog', 'bun']","Roll, white, hot dog bun","['roll', 'hot', 'dog', 'bun']",0.0,279.0,0.748,1.78,0.8420000000000001,1.8,9.77,494.0,7.28,3.91,0.0,0.2,0.063,0.0,4.8
10121905,PASTRY,ROLLS HOT DOG BUNS,"['hot', 'dog', 'bun']","Roll, white, hot dog bun","['roll', 'hot', 'dog', 'bun']",0.0,279.0,0.748,1.78,0.8420000000000001,1.8,9.77,494.0,7.28,3.91,0.0,0.2,0.063,0.0,4.8
92612,GROCERY,BAKED BREAD/BUNS/ROLLS MAIN MEAL BREAD,"['main', 'meal', 'bread']","Bread, sunflower meal","['bread', 'sunflow', 'meal']",3.0,304.0,2.6839999999999997,3.1060000000000003,1.554,2.4,9.94,515.0,3.12,8.36,17.0,0.05,0.17,0.0,0.8
29629,GROCERY,BAKED BREAD/BUNS/ROLLS MAINSTREAM WHEAT/MULTIGRAIN BR,"['mainstream', 'wheat', 'multigrain']","Waffle, wheat, bran, or multigrain","['waffl', 'wheat', 'bran', 'multigrain']",1.0,266.0,3.365,3.5810000000000004,1.216,6.0,8.58,662.0,14.42,8.62,1.0,0.29,0.196,0.0,9.5
10455989,GROCERY,CRACKERS/MISC BKD FD MAINSTREAM WHEAT/MULTIGRAIN BR,"['mainstream', 'wheat', 'multigrain']","Waffle, wheat, bran, or multigrain","['waffl', 'wheat', 'bran', 'multigrain']",1.0,266.0,3.365,3.5810000000000004,1.216,6.0,8.58,662.0,14.42,8.62,1.0,0.29,0.196,0.0,9.5
80251,GROCERY,BAKED BREAD/BUNS/ROLLS MEXICAN SOFT TORTILLAS AND WRA,"['mexican', 'soft', 'tortilla', 'wra']","Tortilla, NFS","['tortilla', 'nf']",0.0,306.0,1.751,2.29,2.924,3.5,8.2,736.0,3.71,7.99,0.0,0.0,0.059000000000000004,0.0,7.2
1060197,GROCERY,BAKED BREAD/BUNS/ROLLS PITA/TORTILLAS,"['pita', 'tortilla']","Tortilla, NFS","['tortilla', 'nf']",0.0,306.0,1.751,2.29,2.924,3.5,8.2,736.0,3.71,7.99,0.0,0.0,0.059000000000000004,0.0,7.2
6533333,NUTRITION,BREAD MEXICAN SOFT TORTILLAS AND WRA,"['mexican', 'soft', 'tortilla', 'wra']","Tortilla, NFS","['tortilla', 'nf']",0.0,306.0,1.751,2.29,2.924,3.5,8.2,736.0,3.71,7.99,0.0,0.0,0.059000000000000004,0.0,7.2
1200936,PASTRY,BREAD PITA/TORTILLAS,"['pita', 'tortilla']","Tortilla, NFS","['tortilla', 'nf']",0.0,306.0,1.751,2.29,2.924,3.5,8.2,736.0,3.71,7.99,0.0,0.0,0.059000000000000004,0.0,7.2
173374,GROCERY,HISPANIC MEXICAN SOFT TORTILLAS AND WRA,"['mexican', 'soft', 'tortilla', 'wra']","Tortilla, NFS","['tortilla', 'nf']",0.0,306.0,1.751,2.29,2.924,3.5,8.2,736.0,3.71,7.99,0.0,0.0,0.059000000000000004,0.0,7.2
43361,GROCERY,MISC. DAIRY MEXICAN SOFT TORTILLAS AND WRA,"['mexican', 'soft', 'tortilla', 'wra']","Tortilla, NFS","['tortilla', 'nf']",0.0,306.0,1.751,2.29,2.924,3.5,8.2,736.0,3.71,7.99,0.0,0.0,0.059000000000000004,0.0,7.2
13007509,GROCERY,MISC. DAIRY PITA/TORTILLAS,"['pita', 'tortilla']","Tortilla, NFS","['tortilla', 'nf']",0.0,306.0,1.751,2.29,2.924,3.5,8.2,736.0,3.71,7.99,0.0,0.0,0.059000000000000004,0.0,7.2
556344,DELI,PREPARED FOOD MEXICAN SOFT TORTILLAS AND WRA,"['mexican', 'soft', 'tortilla', 'wra']","Tortilla, NFS","['tortilla', 'nf']",0.0,306.0,1.751,2.29,2.924,3.5,8.2,736.0,3.71,7.99,0.0,0.0,0.059000000000000004,0.0,7.2
55706,GROCERY,BAKED BREAD/BUNS/ROLLS RYE BREADS,"['rye', 'bread']","Bread, rye","['bread', 'rye']",0.0,259.0,1.311,0.799,0.626,5.8,8.5,603.0,3.85,3.3,0.0,0.0,0.075,0.0,1.2
372316,GROCERY,BAKED BREAD/BUNS/ROLLS SANDWICH BUNS,"['sandwich', 'bun']","Fish sandwich, on bun, with spread","['fish', 'sandwich', 'bun', 'spread']",35.0,257.0,2.595,6.257000000000001,1.949,1.0,10.29,602.0,3.53,12.45,6.0,0.68,0.07,0.0,13.6
1086207,PASTRY,ROLLS SANDWICH BUNS,"['sandwich', 'bun']","Fish sandwich, on bun, with spread","['fish', 'sandwich', 'bun', 'spread']",35.0,257.0,2.595,6.257000000000001,1.949,1.0,10.29,602.0,3.53,12.45,6.0,0.68,0.07,0.0,13.6
12697291,GROCERY,BAKED BREAD/BUNS/ROLLS SNACK CAKE - MULTI PACK,"['snack', 'cake']","Snack cake, chocolate, with icing or filling","['snack', 'cake', 'chocol', 'ice', 'fill']",0.0,399.0,8.525,1.8219999999999998,4.8839999999999995,3.2,3.63,332.0,37.76,15.93,1.0,0.06,0.14300000000000002,0.0,10.6
37913,GROCERY,BAKED SWEET GOODS SNACK CAKE - MULTI PACK,"['snack', 'cake']","Snack cake, chocolate, with icing or filling","['snack', 'cake', 'chocol', 'ice', 'fill']",0.0,399.0,8.525,1.8219999999999998,4.8839999999999995,3.2,3.63,332.0,37.76,15.93,1.0,0.06,0.14300000000000002,0.0,10.6
411844,GROCERY,BAKED SWEET GOODS SNACK CAKE - SINGLE SERVE,"['snack', 'cake', 'singl', 'serv']","Snack cake, chocolate, with icing or filling","['snack', 'cake', 'chocol', 'ice', 'fill']",0.0,399.0,8.525,1.8219999999999998,4.8839999999999995,3.2,3.63,332.0,37.76,15.93,1.0,0.06,0.14300000000000002,0.0,10.6
10456922,PASTRY,BREAKFAST SWEETS SNACK CAKE - MULTI PACK,"['snack', 'cake']","Snack cake, chocolate, with icing or filling","['snack', 'cake', 'chocol', 'ice', 'fill']",0.0,399.0,8.525,1.8219999999999998,4.8839999999999995,3.2,3.63,332.0,37.76,15.93,1.0,0.06,0.14300000000000002,0.0,10.6
15778222,PASTRY,CAKES SNACK CAKE - MULTI PACK,"['snack', 'cake']","Snack cake, chocolate, with icing or filling","['snack', 'cake', 'chocol', 'ice', 'fill']",0.0,399.0,8.525,1.8219999999999998,4.8839999999999995,3.2,3.63,332.0,37.76,15.93,1.0,0.06,0.14300000000000002,0.0,10.6
829469,GROCERY,CONVENIENT BRKFST/WHLSM SNACKS SNACK CAKE - MULTI PACK,"['snack', 'cake']","Snack cake, chocolate, with icing or filling","['snack', 'cake', 'chocol', 'ice', 'fill']",0.0,399.0,8.525,1.8219999999999998,4.8839999999999995,3.2,3.63,332.0,37.76,15.93,1.0,0.06,0.14300000000000002,0.0,10.6
893851,GROCERY,CRACKERS/MISC BKD FD SNACK CAKE - MULTI PACK,"['snack', 'cake']","Snack cake, chocolate, with icing or filling","['snack', 'cake', 'chocol', 'ice', 'fill']",0.0,399.0,8.525,1.8219999999999998,4.8839999999999995,3.2,3.63,332.0,37.76,15.93,1.0,0.06,0.14300000000000002,0.0,10.6
